"Date","SP500","R_10Y","DJUBSCOM","USDX"
"2001-03-20","-7.83886342162537","-10.1537959860572","-10.9964705151417","-10.5045506476106"
"2001-03-21","-8.24061784984384","-9.45575466599037","-12.7038130567617","-9.12972478628612"
"2001-03-22","-7.50359361111276","-9.4430959357468","-12.3463909841343","-10.0367950864307"
"2001-03-23","-8.70139091677737","-11.1629586137729","-12.3463909841343","-10.2288561627134"
"2001-03-26","-9.10335507935173","-11.1878812159063","-12.3190463692175","-10.7317623906239"
"2001-03-27","-8.18769837366354","-7.74310096241783","-12.0427973917714","-10.6204265523331"
"2001-03-28","-8.06706351843577","-10.663457854699","-9.12685613284595","-11.0467961307214"
"2001-03-29","-8.64018755331625","-10.2151515600928","-13.4814324872914","-10.7669450832085"
"2001-03-30","-9.23390602728351","-7.09160176091749","-13.4810577973387","-10.2154246441916"
"2001-04-02","-8.18840673368815","-8.62604968272373","-11.1932087514633","-10.7838756598327"
"2001-04-03","-7.42285172587979","-9.54219085994845","-11.6452852342983","-9.60793319560302"
"2001-04-04","-8.55538701935252","-10.203030104739","-13.3996937130743","-10.1202174902267"
"2001-04-05","-7.32229239061114","-11.2327813413532","-12.2136808726195","-9.98677248400306"
"2001-04-06","-8.1473376949186","-8.43777483843674","-14.4506692268269","-10.0520557273275"
"2001-04-09","-9.12350607445711","-11.212497066632","-11.8899384075768","-11.5321266706415"
"2001-04-10","-7.93844310595848","-8.49014949713779","-16.8395081902249","-10.3676333184635"
"2001-04-11","-8.97020639204903","-9.9158872731589","-16.0274768264031","-10.4709746365439"
"2001-04-12","-8.65017609343004","-9.33269256709553","-13.4355078754103","-10.6463462761357"
"2001-04-16","-9.46182331100319","-8.40229357933954","-12.3568214752581","-12.1303848009212"
"2001-04-17","-8.86513192531195","-9.95067153800175","-12.956656681013","-10.3060977586779"
"2001-04-18","-7.15954794763296","-7.54250324770535","-11.1436020232931","-9.25519519913541"
"2001-04-19","-9.24707251599813","-8.91359550271046","-12.5542305037101","-9.71164826924583"
"2001-04-20","-9.35192656349477","-9.65953022408219","-10.8168496329339","-10.9019794373217"
"2001-04-23","-8.77056930601506","-9.37529026602939","-14.9860863599725","-10.0720541586863"
"2001-04-24","-8.82445869977998","-9.94299381567493","-10.2062251371927","-10.6983088032584"
"2001-04-25","-8.7956555687964","-9.37145502334628","-14.4523459856028","-10.7909918483096"
"2001-04-26","-9.31623808832737","-8.74408724521299","-11.5496124565341","-10.8807832583346"
"2001-04-27","-9.42974560769667","-8.41757698198306","-12.3277279984552","-9.72914655673592"
"2001-04-30","-8.82881205954018","-10.0036058196672","-11.5533001295335","-11.6856908090933"
"2001-05-01","-9.02459958594379","-9.67466791965988","-11.5641393165288","-10.845475249902"
"2001-05-02","-9.85847160416196","-10.3400721886633","-11.3213218310068","-11.2582406642971"
"2001-05-03","-8.65442888380715","-9.64810128291239","-11.321505706265","-11.0106937969254"
"2001-05-04","-8.14051968199006","-8.53341970497134","-16.0274768264031","-10.3719310230055"
"2001-05-07","-10.5429362622494","-12.1363882508639","-12.4332805723527","-13.5435942376213"
"2001-05-08","-10.0170559306855","-10.3057196777585","-12.6621920549647","-10.6468643494345"
"2001-05-09","-10.035990782389","-9.93914387326282","-12.8612007642294","-12.3631149360277"
"2001-05-10","-10.0815374673766","-9.14545296434133","-11.778668488325","-10.0827662727818"
"2001-05-11","-9.38700602353244","-7.71107818842677","-13.6047908803405","-11.1154175688601"
"2001-05-14","-10.9557836038549","-10.3997233266239","-11.3699670587515","-12.4307946572388"
"2001-05-15","-10.2981488331273","-10.0369097709345","-12.5485201520224","-11.4047004060281"
"2001-05-16","-7.76433372788624","-10.0405762070259","-12.434387585486","-10.2403768257277"
"2001-05-17","-10.0892983221114","-10.0369097709345","-11.386027780039","-11.105290460472"
"2001-05-18","-10.5590302270631","-7.08543605262491","-9.73581063546769","-11.1382362561432"
"2001-05-21","-8.91554365022524","-10.8331180448774","-12.9038412801619","-11.337925754905"
"2001-05-22","-10.97326739858","-11.3992225637581","-12.2003938664866","-9.83356985930033"
"2001-05-23","-9.29926260029884","-10.8257105612608","-13.6299669516732","-10.9343376511591"
"2001-05-24","-10.0885181659497","-8.48125906530557","-10.1032457419764","-10.8216585219306"
"2001-05-25","-9.69876137898307","-10.8624766338069","-12.3615242018341","-11.1400905011275"
"2001-05-29","-10.1839811333203","-10.8624766338069","-10.9154553085181","-11.4592462330357"
"2001-05-30","-9.11234953290896","-13.6368943163692","-13.2906649755421","-11.9117572621544"
"2001-05-31","-10.0334969174395","-9.72676536139286","-10.5947959885847","-10.5944383776786"
"2001-06-01","-9.45917871106817","-8.62469821933379","-11.9063429382903","-11.2921484038952"
"2001-06-04","-10.5384554507624","-11.3805656146355","-11.0336510632651","-10.9991468008988"
"2001-06-05","-9.38131036715375","-9.67089422392015","-13.5648194108682","-10.7903552497586"
"2001-06-06","-9.92784711230921","-10.784471600412","-12.4331909301889","-10.3169004001789"
"2001-06-07","-10.3442935897227","-9.15688212667976","-12.2714651167264","-11.4750646502549"
"2001-06-08","-9.62961181265716","-11.3768132485063","-11.7309137614728","-11.853672734132"
"2001-06-11","-9.78082935531251","-10.3476266064204","-14.7730006279585","-10.4930150322894"
"2001-06-12","-8.82035279148166","-10.3324891276392","-11.2862623030141","-11.5160095371686"
"2001-06-13","-9.48326880744857","-10.3324891276392","-11.5970899314441","-11.5362143226527"
"2001-06-14","-9.00403608588779","-10.3134047237564","-12.7698607487658","-9.70915691026015"
"2001-06-15","-9.38703462145104","-10.3134047237564","-10.7158556272589","-10.9075884944618"
"2001-06-18","-10.1090404419336","-11.3427213305059","-11.7149924654246","-11.6915021024183"
"2001-06-19","-9.40227816256916","-9.96593912134748","-13.8715682275523","-11.3218494277121"
"2001-06-20","-9.74168364626397","-11.3312269827185","-9.69613977170775","-11.3882165171753"
"2001-06-21","-9.25830624951735","-10.2980049873911","-11.6664536859713","-11.7417932970054"
"2001-06-22","-9.662904846723","-10.7307250357372","-11.1162501087808","-11.5051362583295"
"2001-06-25","-9.46662840568555","-12.1131321166403","-15.5956589635356","-11.3149557294307"
"2001-06-26","-9.66734430966201","-7.22224699873868","-12.8280421449326","-11.5893372974864"
"2001-06-27","-10.1494104927336","-10.3172362011417","-10.4067806792713","-11.1976964183805"
"2001-06-28","-8.93363371647581","-8.42137965163572","-13.3647615844379","-9.56041596758114"
"2001-06-29","-9.68327051737216","-9.70460385257265","-10.9102721523021","-11.6834779239398"
"2001-07-02","-9.73780340805359","-9.43195343577388","-13.9229748148844","-12.0607962369504"
"2001-07-03","-11.2831343340533","-10.3663887452791","-13.3792056623582","-12.2780452786797"
"2001-07-05","-9.78747460496648","-9.43938866258369","-11.0657472076655","-10.9810425261783"
"2001-07-06","-8.37010963097072","-10.3775621201442","-10.9445584307681","-10.2574879088496"
"2001-07-09","-10.2204473631382","-10.8145476385466","-10.9153197360977","-11.5515939390262"
"2001-07-10","-8.87105037258055","-9.40948044855225","-12.7007405386544","-11.007195500749"
"2001-07-11","-9.55669346028054","-9.65572782933137","-11.8986044872123","-10.3672970236997"
"2001-07-12","-8.38387855544116","-9.15688212667976","-9.31418247715123","-11.637505207539"
"2001-07-13","-9.81063411549475","-10.3286867878626","-11.8139473507462","-11.3863762732006"
"2001-07-16","-9.26630318867356","-10.3057196777585","-10.5576027964953","-12.009276011719"
"2001-07-17","-9.29664628151041","-11.3235272191518","-12.7769538207655","-10.2043359379702"
"2001-07-18","-9.6507343313643","-8.70940169789972","-11.6629411333267","-9.42392010902474"
"2001-07-19","-9.31054261475926","-11.2924282627795","-10.8702398860315","-10.7404504554379"
"2001-07-20","-10.9027563843142","-10.2668451500025","-17.2747690287896","-11.2608380827096"
"2001-07-23","-8.78849632846206","-10.2785870540693","-12.3038710531284","-11.2447973772403"
"2001-07-24","-8.68585742202158","-10.7111743386503","-12.6785310444493","-11.324604704452"
"2001-07-25","-9.25291446433139","-9.9158872731589","-10.8023959335014","-10.6069507075673"
"2001-07-26","-9.04907689999796","-10.2941364539259","-11.2793478220635","-11.1445738193928"
"2001-07-27","-10.0323692248092","-10.2707667827093","-10.9975956231853","-10.7780772628717"
"2001-07-30","-10.8940850915372","-13.4857363839371","-12.0654030017298","-11.3201776389236"
"2001-07-31","-9.41654226711822","-10.2510812665668","-11.3318130379298","-11.6379676044291"
"2001-08-01","-10.2894783990292","-10.258978739747","-12.1109867114133","-11.2837221556852"
"2001-08-02","-10.4448662623242","-11.2963421808369","-11.5957955950711","-11.6972093450365"
"2001-08-03","-9.74668051012807","-10.7423643706448","-13.0442517893906","-10.7226701017446"
"2001-08-06","-9.54229748939272","-11.3157976976382","-11.6981641954848","-12.0466756030699"
"2001-08-07","-10.2452441578009","-10.7384921138837","-12.329498688123","-11.5301887048239"
"2001-08-08","-8.71005510428911","-8.69379066389248","-13.2196118694101","-11.5640171673992"
"2001-08-09","-10.5537264876595","-9.55423948592128","-12.0671551723649","-9.78195602243651"
"2001-08-10","-8.83009863743647","-10.6754941285133","-11.2905648579623","-12.2979267280913"
"2001-08-13","-10.8547485705549","-10.2111192323681","-11.606642074627","-11.1138992208347"
"2001-08-14","-9.83240013750501","-10.2231919072836","-13.4240440646416","-10.2468425826473"
"2001-08-15","-9.95271583874832","-9.54621513922848","-11.8518476329499","-9.88832044734879"
"2001-08-16","-9.64522164397625","-9.84444941964354","-13.1464468366358","-10.2138790715324"
"2001-08-17","-8.66197107497726","-9.50560323928942","-11.8869973183062","-11.5348343574978"
"2001-08-20","-10.4448047193029","-10.6269082123276","-12.9592401918575","-11.0292335411673"
"2001-08-21","-8.84921022891007","-11.2084154070624","-12.1059065863346","-11.2557393726009"
"2001-08-22","-9.68761579900071","-10.1908347350786","-10.556041573586","-10.5752540671456"
"2001-08-23","-10.7684215178334","-12.0132109718039","-11.3947215600499","-11.3418394914477"
"2001-08-24","-8.87831048016963","-9.82822174947881","-11.4046884096162","-11.0317016075383"
"2001-08-27","-10.8246199026829","-12.0295376384165","-13.5935174645783","-12.5843270932574"
"2001-08-28","-9.31460296507519","-9.50560323928942","-13.2108193507811","-10.5492836970328"
"2001-08-29","-9.17626502717479","-9.78706698846966","-12.618136080627","-11.5360692577042"
"2001-08-30","-8.51061931789974","-9.18657656782109","-12.0919678437938","-10.2347685831906"
"2001-08-31","-9.61082652715539","-10.6021653482021","-10.6870165515843","-10.2877899410507"
"2001-09-04","-8.55808683643695","-7.74310096241783","-12.8740117275855","-9.79449706230454"
"2001-09-05","-9.01383657992648","-11.2327813413532","-15.8828584415528","-12.0294511460814"
"2001-09-06","-8.54952704405703","-9.24467460712529","-13.681089509526","-10.087522708081"
"2001-09-07","-8.63515655830419","-8.568486847126","-12.1931751673502","-10.0550296409593"
"2001-09-10","-8.65902002716438","-8.7570356857373","-14.0480060182415","-10.7770561971745"
"2001-09-17","-6.9423182027221","-10.5087289748781","-12.3900154219997","-9.94647922632066"
"2001-09-18","-9.22228853495392","-8.50921789606324","-15.8779189475209","-11.0157820616139"
"2001-09-19","-6.86862041784203","-10.5517419158956","-7.72862692982224","-10.5028640544967"
"2001-09-20","-7.92786428733646","-9.4303565701865","-12.256655252497","-12.0158820387433"
"2001-09-21","-7.39488276465176","-8.92770351697244","-10.8341812515163","-10.2009145057009"
"2001-09-24","-7.30256393551377","-10.1160583262642","-8.71605501589202","-11.8278467087224"
"2001-09-25","-8.98096299874605","-11.1207181126853","-9.29192095476074","-10.5335853916299"
"2001-09-26","-9.11338021464093","-9.727989385335","-9.68243632269638","-12.2539245079237"
"2001-09-27","-8.79307050862061","-8.88028452893865","-13.5595929513747","-11.5346578809217"
"2001-09-28","-8.68112803797524","-9.36541331418452","-11.2244826680296","-11.0355738544625"
"2001-10-01","-9.59727087798725","-11.0644369470753","-10.6127766996827","-10.9329864617703"
"2001-10-02","-9.26846700145721","-11.85551436093","-11.3097337408672","-11.5041295844386"
"2001-10-03","-7.90096021545764","-11.0155452613315","-12.642654260828","-11.1086349955693"
"2001-10-04","-9.39846457334466","-8.62321055397959","-12.4557939005077","-11.717844865528"
"2001-10-05","-9.08335871643274","-11.0423615064005","-10.4864998025499","-12.3111819662055"
"2001-10-08","-9.61174519280126","-11.0423615064005","-11.9875105373463","-11.6315151529544"
"2001-10-09","-10.4372819327264","-10.4868705553115","-13.7610318660562","-10.5611171839055"
"2001-10-10","-8.23941092675901","-10.0689460399725","-13.2138475957646","-11.8756346100241"
"2001-10-11","-9.20729080791568","-9.13971379595308","-11.1885216640442","-10.0722286288746"
"2001-10-12","-8.53704306135387","-9.727989385335","-9.10021587786715","-10.4002479929702"
"2001-10-15","-9.79793007955112","-9.71078450073481","-10.7372907366203","-11.8396259664771"
"2001-10-16","-9.66233094256653","-10.5000142538334","-11.5234196081407","-11.1274319250078"
"2001-10-17","-8.17126586644497","-9.68469643455483","-9.51451462925105","-10.921548023488"
"2001-10-18","-9.78148609762128","-11.8775653724367","-12.02194246258","-12.0584894003539"
"2001-10-19","-9.15126323973294","-9.37419523269303","-10.8024389519667","-11.9794577067631"
"2001-10-22","-9.02017033438826","-11.8950327878906","-11.9627521903592","-10.3324891276392"
"2001-10-23","-9.28735243222878","-11.0992585311012","-10.1364500803824","-12.1295256922388"
"2001-10-24","-10.3373535601206","-10.0646075584169","-10.2576498881101","-13.0726776203839"
"2001-10-25","-7.91442179239746","-10.038377152051","-11.3442636138729","-10.5251830512196"
"2001-10-26","-9.43847494338813","-9.67152366790336","-13.579998856254","-12.5678062637872"
"2001-10-29","-8.46941617404076","-10.4558617765601","-13.5870353142034","-10.6328290489726"
"2001-10-30","-8.54924407306214","-9.62697707061421","-15.359226196031","-11.2704724915584"
"2001-10-31","-9.26802534400195","-7.38854043953118","-14.4409196117101","-11.0562161909593"
"2001-11-01","-8.0822515722971","-7.80674722276826","-10.0852760655806","-10.4397601662399"
"2001-11-02","-9.7078553630805","-8.34822092807782","-12.1557884054134","-11.626617371861"
"2001-11-05","-9.07654137510359","-9.26617801516191","-14.0728800537608","-12.1112252034522"
"2001-11-06","-8.65189315421825","-9.54889350040024","-13.1067418752762","-12.4454724181906"
"2001-11-07","-9.8346500408196","-9.88286688982592","-15.3120840898957","-10.7852551534577"
"2001-11-08","-9.0467440514689","-8.14839742048538","-12.8685014970891","-10.7229276758952"
"2001-11-09","-10.1044008989233","-9.24292091188003","-10.3952142705806","-12.5039288794745"
"2001-11-12","-8.73844376798414","-9.24292091188003","-12.1933722995446","-13.2887071978147"
"2001-11-13","-9.00565901778911","-10.4015590569798","-11.5702113712867","-10.9060225841563"
"2001-11-14","-9.62738919847003","-8.61426124667635","-9.26392700210163","-11.1130191624225"
"2001-11-15","-10.230533937065","-7.634150475029","-10.335832829047","-11.9218093453704"
"2001-11-16","-9.87051828024986","-7.47522542150199","-10.0147688711821","-12.813183798022"
"2001-11-19","-10.0679190792496","-8.57681224817736","-9.34901938874638","-11.6006220567649"
"2001-11-20","-10.4488141217121","-8.08819307374704","-13.338068549323","-12.4751409756792"
"2001-11-21","-9.97842894715335","-7.75124094875715","-13.0447501280219","-11.6728364718732"
"2001-11-23","-9.66650130084005","-9.03954036698502","-13.0447501280219","-10.8777190842055"
"2001-11-26","-10.1965268298343","-8.63009860170597","-12.4148513291047","-12.098842659866"
"2001-11-27","-8.88424477864655","-8.03384240093732","-11.2876917903819","-12.0560862027237"
"2001-11-28","-8.9855015228215","-8.43777483843674","-12.6288110458762","-11.556306693395"
"2001-11-29","-9.68263792398102","-8.10065592937234","-11.1698879758069","-11.0516227144967"
"2001-11-30","-11.0187240009985","-8.94889143977972","-10.0491051755273","-9.95455688006754"
"2001-12-03","-9.85301453524435","-9.44732442148371","-10.9322829737235","-11.3871872187302"
"2001-12-04","-9.55317913900638","-8.34589102807048","-10.7398205895339","-13.7466564283362"
"2001-12-05","-8.33649632343145","-6.64992317755424","-11.5682137576352","-10.7861926392537"
"2001-12-06","-10.7698954406587","-8.6462127967218","-10.1413856055473","-10.8056928487557"
"2001-12-07","-9.79099088229339","-6.80703112460114","-10.4786258087112","-11.8731745772015"
"2001-12-10","-9.26040956164025","-8.70551034904618","-11.7062742603009","-11.2471451788159"
"2001-12-11","-9.48578665041461","-9.07547140976513","-13.1876474783881","-12.8714374468804"
"2001-12-12","-9.59480530127256","-9.28916776628397","-11.7513954977699","-12.1153833997414"
"2001-12-13","-9.16237126577566","-7.47230281424171","-13.3912938628213","-11.3802772209014"
"2001-12-14","-9.8214498997943","-8.69379066389248","-11.2581327739766","-11.5331689753919"
"2001-12-17","-9.71124475170074","-8.02307258260394","-13.9261269051004","-13.0536281893741"
"2001-12-18","-10.3480056850939","-9.92754937812273","-11.9340098953645","-12.6218173511846"
"2001-12-19","-9.35670259939502","-9.08336917028839","-12.4753771252124","-12.0368758490741"
"2001-12-20","-10.2234048970787","-9.07942418864318","-10.4672444837961","-12.4662177361444"
"2001-12-21","-11.0651190683213","-9.88445171327888","-12.5449989837437","-10.0331510981067"
"2001-12-24","-12.7747925653974","-10.274680740738","-12.5449989837437","-9.5590871031847"
"2001-12-26","-9.76478195475162","-10.2941364539259","-11.5419368027509","-12.668430423378"
"2001-12-27","-11.0215837509507","-8.53730732787062","-14.2636846694683","-11.1368747726595"
"2001-12-28","-11.1002752624709","-9.10297818830733","-14.2636846694683","-11.7208965008749"
"2001-12-31","-9.97359871802261","-8.86671537546896","-12.2792815929392","-11.0721771487847"
"2002-01-02","-9.27689539344696","-8.06949215177408","-11.3568296282665","-10.7224983672131"
"2002-01-03","-10.2880781435522","-9.9158872731589","-11.2859127173106","-11.2471451788159"
"2002-01-04","-9.99854936787695","-8.37914721210995","-9.96059405127287","-11.7708018405678"
"2002-01-07","-9.95532559050129","-9.59388526738493","-13.0937501547618","-10.3326944537241"
"2002-01-08","-10.5025965314646","-9.88840828620656","-13.0898392318128","-12.4330108224746"
"2002-01-09","-8.92101939026671","-9.90023125616509","-11.113905107522","-11.4755647790167"
"2002-01-10","-10.7111050984469","-8.32008135334696","-12.391185201489","-12.7637090132"
"2002-01-11","-9.84571674030581","-8.12943737717279","-11.8296049206111","-12.5350586343225"
"2002-01-14","-11.0832960155595","-9.79950258219539","-11.3739390342445","-12.6415854834899"
"2002-01-15","-10.1432987796795","-8.99884492861631","-14.6305436948116","-10.9215943200486"
"2002-01-16","-9.23380070140411","-9.48498378405531","-10.897643046967","-13.0347226830565"
"2002-01-17","-10.1656716562112","-9.24876059228237","-10.0757256128773","-12.6636992859877"
"2002-01-18","-9.74312203321503","-9.02741844986614","-10.9214482116725","-11.584434277263"
"2002-01-22","-9.36554520143754","-10.1989732386676","-11.7647955508877","-11.9514471770981"
"2002-01-23","-9.71968999624121","-8.30403130349173","-12.0315691322454","-10.4701813301539"
"2002-01-24","-10.23244932402","-9.56223176511208","-12.6156015296303","-12.7320513803705"
"2002-01-25","-10.3833814487709","-9.32091579792002","-10.4091334307097","-9.68358109345495"
"2002-01-28","-10.1186734358307","-9.90023125616509","-10.9386846634072","-11.1497156374633"
"2002-01-29","-7.74422946531136","-8.04976524790264","-12.5861841972923","-11.4255532113931"
"2002-01-30","-8.08114444662791","-10.2191757742024","-12.5019035719151","-11.2211916960173"
"2002-01-31","-9.40832852433845","-9.55423948592128","-10.8347667474258","-10.9455571904856"
"2002-02-01","-10.1513213867258","-9.55423948592128","-10.1660391200572","-11.310535600269"
"2002-02-04","-8.2389210431715","-9.52601227385996","-13.3244539346003","-10.3591727572977"
"2002-02-05","-9.18741487169235","-9.01522260994145","-12.9436863700499","-10.9094513186895"
"2002-02-06","-9.47874573657605","-9.82822174947881","-11.15937275333","-11.2456895572197"
"2002-02-07","-9.50652935721184","-7.2334165295087","-12.037651262063","-11.0326263477731"
"2002-02-08","-9.40988257935101","-8.61385350686708","-12.1727774832993","-12.4629429480411"
"2002-02-11","-9.32616150225601","-10.6391657926298","-9.05625539511586","-10.676756901145"
"2002-02-12","-10.4949296238876","-9.02336142799456","-11.6807945194179","-12.1661381282102"
"2002-02-13","-9.911224867243","-9.56223176511208","-12.2017267336935","-11.8805995167393"
"2002-02-14","-10.0197460602176","-9.85653434270384","-12.1357275290371","-11.7701879987824"
"2002-02-15","-9.78535621091146","-9.01114074635825","-13.2491149070553","-12.4066763814345"
"2002-02-19","-8.8359344812487","-9.8118613295264","-14.2596899931911","-10.1448655899374"
"2002-02-20","-8.64716374816272","-9.50560323928942","-11.6486411410234","-11.0191977448963"
"2002-02-21","-8.89462091248349","-10.6269082123276","-12.3643021355365","-11.0191977448963"
"2002-02-22","-9.05101743157233","-10.6021653482021","-13.3407359593142","-10.6980054993882"
"2002-02-25","-8.7676011812284","-10.6104470282009","-10.9236927735638","-11.4064686805651"
"2002-02-26","-9.86013750549844","-9.24058025686495","-11.355490260528","-10.3600092746294"
"2002-02-27","-8.97793074897471","-9.01114074635825","-12.9666060940489","-12.2782122518217"
"2002-02-28","-9.65588939877329","-9.80775022694297","-11.7687690763605","-11.3867109889836"
"2002-03-01","-8.61709392997306","-9.02741844986614","-9.93717972870488","-11.6054827614387"
"2002-03-04","-8.83741021656259","-10.6834782558775","-13.6160181870661","-10.8346298379935"
"2002-03-05","-9.99234536512014","-10.6834782558775","-12.1282363368783","-11.1784875293377"
"2002-03-06","-9.11349996535215","-9.87253481206224","-10.6404517048742","-10.8440935619986"
"2002-03-07","-9.43438531787736","-7.95408942293184","-10.2337223025836","-10.1362600268347"
"2002-03-08","-9.69483840240559","-9.40193298317872","-11.0299059503554","-10.7650168289875"
"2002-03-11","-9.9440887646664","-10.3438529644194","-9.88658579454596","-12.0252987204635"
"2002-03-12","-9.86679075667019","-9.66711339411982","-10.9687309247475","-11.6176254185776"
"2002-03-13","-9.77033045912345","-8.77065503004369","-11.1571945865281","-11.9473852189256"
"2002-03-14","-11.3025539133686","-8.29769051371576","-9.92311959741775","-11.708661922085"
"2002-03-15","-9.934320999793","-8.62469821933379","-13.72996845751","-12.4807832205913"
"2002-03-18","-9.92274345916011","-10.3551525964865","-11.1576932865551","-12.4807832205913"
"2002-03-19","-10.8938698161482","-10.3476266064204","-12.902454922278","-11.5827407897751"
"2002-03-20","-9.27791513326475","-8.03059252216181","-9.26360399275877","-10.8152259558527"
"2002-03-21","-9.61205797520142","-9.2093712280659","-8.96764637625193","-11.7164870871134"
"2002-03-22","-10.1634461439219","-9.70831453308601","-10.0734771954592","-11.3971956972497"
"2002-03-25","-9.19225528346558","-10.3923635088919","-11.4978846411459","-12.9774914870192"
"2002-03-26","-9.62775842498468","-9.42822543074127","-13.8671962746585","-11.0928598279079"
"2002-03-27","-10.1929706194827","-10.8033220599541","-11.5974263217379","-12.5625155742499"
"2002-03-28","-10.5340561129763","-8.62841254824785","-12.1497297521795","-12.6210974335901"
"2002-04-01","-9.68494199425589","-9.44309593574677","-10.9326050236105","-10.5880326339123"
"2002-04-02","-10.3337619802244","-8.63211999125969","-11.5082369835858","-12.2067764105382"
"2002-04-03","-9.17078069148766","-9.1795463500693","-11.2437354580939","-12.344033929604"
"2002-04-04","-10.3887054120641","-9.65191819149072","-8.94204665287575","-10.6623985773037"
"2002-04-05","-9.82018256558812","-8.93280912838623","-9.94384457257282","-11.9482321408003"
"2002-04-08","-9.835440374689","-9.64044554215675","-10.749275015334","-11.6215158283708"
"2002-04-09","-10.1704029744836","-9.65191819149072","-13.2049896853407","-11.0615639695934"
"2002-04-10","-9.79714493201054","-10.3134047237564","-13.2054002789983","-12.3906215094868"
"2002-04-11","-8.38660446165112","-9.94683636113123","-11.0384731275403","-11.5455269258451"
"2002-04-12","-10.4278839004884","-9.36376240270944","-10.7724404209676","-12.5496814653422"
"2002-04-15","-9.56268860954786","-7.98119969220758","-9.27226464818894","-12.9673434628175"
"2002-04-16","-8.47321667717841","-9.93914387326282","-12.929825419988","-11.6108414109062"
"2002-04-17","-10.5458295769277","-10.7577788577419","-10.1289618361018","-11.6345549115744"
"2002-04-18","-8.95278671846708","-9.13395811031061","-11.1591122388406","-11.4316876103666"
"2002-04-19","-11.412449120333","-9.64044554215675","-10.5646202832993","-12.6962223807463"
"2002-04-22","-9.10680330681997","-11.3235272191518","-11.7117710413154","-12.6398742508814"
"2002-04-23","-10.0263737796469","-10.7423643706448","-12.551178295978","-12.6979350052948"
"2002-04-24","-9.4869371920151","-9.34050539494035","-13.0499707632129","-11.5906934624862"
"2002-04-25","-10.4928865454844","-9.88840828620656","-9.96437682615807","-11.4802270829734"
"2002-04-26","-8.96338192886802","-10.2629158124602","-11.2051440711608","-11.3493094445261"
"2002-04-29","-9.51244808814862","-9.89629802695223","-12.0806814572419","-12.0216514786125"
"2002-04-30","-9.06967667658181","-10.7190175663699","-10.7068373195216","-11.8619385562065"
"2002-05-01","-8.7087128573202","-9.88840828620656","-13.1380368564012","-10.5283950621302"
"2002-05-02","-10.0352030159594","-10.2707667827093","-12.2768903970995","-11.4321987033177"
"2002-05-03","-9.4787045181998","-9.31697474672488","-10.9544067045245","-9.9581159329755"
"2002-05-06","-8.66118702951689","-11.2806403411524","-12.3244727297561","-12.7088612108473"
"2002-05-07","-10.3928949895947","-10.258978739747","-9.74669061570216","-10.8176181797243"
"2002-05-08","-7.61893804991537","-9.12239680502623","-12.0406854049287","-10.7161452863543"
"2002-05-09","-9.36805670089374","-9.37529026602939","-10.9186164723363","-10.9524101948912"
"2002-05-10","-8.82356260906175","-8.72103051844894","-12.3241543591564","-12.5398313039763"
"2002-05-13","-8.87576710619963","-9.35990496784582","-9.58281767279802","-11.1521316584244"
"2002-05-14","-8.71557364497041","-9.16446544207524","-10.6740120822435","-11.4672416484284"
"2002-05-15","-9.56435904600679","-10.3362842521288","-9.67049657825652","-10.2252840839116"
"2002-05-16","-10.3854481340576","-9.37145502334628","-13.5435668679017","-11.3896243103778"
"2002-05-17","-10.4592049664204","-9.37911816795646","-11.1061238051989","-10.6065747659815"
"2002-05-20","-9.47975001766889","-10.7539363595643","-11.4799795969386","-11.9440646507885"
"2002-05-21","-8.96750633946001","-9.9352865053609","-10.5912051780413","-11.5999209254692"
"2002-05-22","-10.3100692800356","-10.7190175663699","-12.5400344943967","-11.5905278687072"
"2002-05-23","-9.39177543428751","-8.51779319477233","-12.0293343754955","-10.5309274334744"
"2002-05-24","-9.60466261753245","-10.2824857525086","-14.4244351327718","-11.1887655903512"
"2002-05-28","-9.48134050137856","-9.62117698616962","-11.2035063944497","-10.6749607183649"
"2002-05-29","-11.0322121499341","-9.90415676523327","-10.3791532329688","-11.003311987434"
"2002-05-30","-9.50658829197516","-9.57416061494624","-10.2482767496564","-11.3986833562919"
"2002-05-31","-9.52217626356269","-9.30906926873837","-11.0079636156624","-10.5760394673875"
"2002-06-03","-8.08430851083475","-9.31697474672488","-11.5644617543906","-10.8700630946792"
"2002-06-04","-9.42266611136844","-9.55423948592128","-12.7402449039444","-11.9482501565188"
"2002-06-05","-10.0771085515155","-9.88048729741387","-13.9718983615803","-11.6805500884131"
"2002-06-06","-8.639559266275","-8.85879405534065","-9.96768539077362","-10.2890386348073"
"2002-06-07","-8.83554619102724","-8.32805832910983","-15.2158350849179","-11.5957678501224"
"2002-06-10","-9.80907845898989","-10.2510812665668","-11.4499977067335","-11.2404177388785"
"2002-06-11","-8.36172538681788","-9.30113241709563","-12.826243365748","-11.3021087628265"
"2002-06-12","-8.94151050504561","-10.2151515600928","-11.4924864802222","-12.7157235296112"
"2002-06-13","-9.40346198524479","-8.61792716880574","-9.69902489083879","-11.2404177388785"
"2002-06-14","-8.16602447913005","-8.61792716880574","-10.4553485676121","-11.0888032739259"
"2002-06-17","-8.14954629389986","-9.79950258219539","-12.0762060329671","-13.4670932324701"
"2002-06-18","-10.3177768882365","-9.48912471724592","-11.0130894969352","-11.2081750498308"
"2002-06-19","-8.92477997650462","-8.95730415218741","-10.4606795143766","-12.2089323677193"
